ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
c6aWb9CtgiLyz6_z8qN2scUQFGr70lB5doXGjyUO3ik,2013-09-28T19:39:31,2013-09-28T19:39:31,28﻿ hj kk,28﻿ hj kk,9,0,edson lima,-D5wMwvSRjxymdArYVxLmA,UC-D5wMwvSRjxymdArYVxLmA
c6aWb9CtgiL4DOV8Nd45cM5LuHnDpfhRHNYbzEb2_qA,2013-09-28T23:09:51,2013-09-28T23:09:51,e nois fera  ﻿,e nois fera  ﻿,14,0,Venom Hanry,ybnFopVC-S_VOX-2Kpuv1Q,UCybnFopVC-S_VOX-2Kpuv1Q
c6aWb9CtgiLr3kWP31CGngxetJw0BYo63TW-hRpZ_ow,2013-09-28T17:30:14,2013-09-28T17:30:14,um dia depois ...,um dia depois kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk﻿,47,0,thuck Herobrine,UJo7xhEBxeq_wRsIYylGjg,UCUJo7xhEBxeq_wRsIYylGjg
c6aWb9CtgiKgr82UNGxTQi_seUQgp5BH67kGYqZsKRs,2013-09-28T14:15:54,2013-09-28T14:15:54,tou assistindo 28﻿ ...,tou assistindo 28﻿ XEDE,23,0,Guilherme Freitas,4SJ0pcx8j1aS5XbO0aeXTg,UC4SJ0pcx8j1aS5XbO0aeXTg
c6aWb9CtgiLwEZ_ZgbFuJWZVDF49mdoAYjZD0z_shgw,2013-09-28T13:34:26,2013-09-28T13:34:26,Isso Pra Miim é ...,Isso Pra Miim é Sacangem Com O Justin Olha Eu Adoro Os Videos Do Galo Frito Mas Também Sou Uma Belieber Então﻿ Pra Mim Isso é Uma Sacanagem Com O Justin Bieber Pk Ele Não é Biba...,180,0,Miin' Siilva,hVF68p072taj-ioaL7_RHQ,UChVF68p072taj-ioaL7_RHQ
c6aWb9CtgiJgtSBwCcfWfqhQYhWs270TxHGS9CCCk7Y,2013-09-28T19:16:14,2013-09-28T19:16:14,é sim﻿,é sim﻿,6,0,Felipe Meira,ASocecGWZLhyAF0JtnVdAw,UCASocecGWZLhyAF0JtnVdAw
c6aWb9CtgiKGb18Ih-50eyu04-_FUBo3v64leorqh2Y,2013-09-29T00:04:02,2013-09-29T00:04:02,Mas é uma﻿ ...,Mas é uma﻿ brincadeira!!entenda!,32,0,Erick Silva,t-feo943Cz-Ge-L9kOvpPw,UCt-feo943Cz-Ge-L9kOvpPw
c6aWb9CtgiKgXASR77pa0X_MHP1aptm8u7_qO6eQPq4,2013-09-28T03:12:30,2013-09-28T03:12:30,ela é baixinha﻿ em! ...,ela é baixinha﻿ em!!!,21,0,raphael fernandes,I_5eDgIqonvGAekcVQxIgg,UCI_5eDgIqonvGAekcVQxIgg
c6aWb9CtgiIOREid50mXv_9vZAeLjZtrThfQasOEqGU,2013-09-28T03:12:08,2013-09-28T03:12:08,quem achou q a paty ...,quem achou q a paty(jastis biba) parai ecia mesmo com um﻿ homen?,64,0,raphael fernandes,I_5eDgIqonvGAekcVQxIgg,UCI_5eDgIqonvGAekcVQxIgg
c6aWb9CtgiIMX6sH_7-hmY4ZkIIgo-xMYnNDQj6M2ZQ,2013-09-28T00:59:54,2013-09-28T00:59:54,a parte que mais ...,a parte que mais gostei foi quando a pareceu o cara falando ai ai que﻿ dor,74,0,mikael dos anjos,DaidXWyaYiE-P5wUzQbSAQ,UCDaidXWyaYiE-P5wUzQbSAQ
