ID,PUBLISHED,UPDATED,TITLE,CONTENT,CONTENT_SIZE,HAS_LINK,AUTHOR_NAME,AUTHOR_URI,CHANNELID
173BhIiTfL_Pkyq6P40nuD0-EpX5YXqZynoDXWCbnBc,2013-10-20T13:54:30,2013-10-20T13:54:30,Its Killzone ﻿,Its Killzone ﻿,14,0,Matthias Baumgarten,940mathew,UCPiX7N5UQ85lzPKLQhop1yw
173BhIiTfL9gCI7rEtNSCZpZDp2KPNK87KGYEAkfaqA,2013-10-20T14:50:45,2013-10-20T14:50:45,Killzone﻿ Shadow ...,Killzone﻿ Shadow Fall.,22,0,WolfBeast940,WolfBeast940,UCktP6xf6-eoC03kh26iJ45g
173BhIiTfL8VF2jWjWRe0AV9uEL6CnGWSYRKMrCTK28,2013-10-20T13:48:52,2013-10-20T13:48:52,I seriously can't ...,I seriously can't wait any longer. It's killing a part of me!﻿,62,0,darth890,darth890,UCXMwzBT_VyKO0LJXlwy2zZA
173BhIiTfL_WPXtVtPlYqHYAA9Awi6i4qqsTXiaKc90,2013-10-20T13:48:31,2013-10-20T13:48:31,Whats that first ...,Whats that first game﻿ they show?,33,0,Othello Moor,RedEagle713,UC_WtSJD58XHHZ4yGJk4fVFQ
173BhIiTfL-WlgJs3CvWPxOkDMxjgrsRER1AvTI2RA8,2013-10-20T13:54:38,2013-10-20T13:54:38,I think it's ...,I think it's supposed to be Elder Scrolls: Oblivion  the city in the background looks like Cyrodiil City.﻿,106,0,TheRiiiight,TheRiiiight,UC7HdAOjvEct3_ajlCfor-fg
173BhIiTfL_pv4luMyTc9PE-7bXVvQXVZ0BeLf32YkQ,2013-10-20T13:54:51,2013-10-20T13:54:51,Skyrim﻿ :D,Skyrim﻿ :D,10,0,Matthias Baumgarten,940mathew,UCPiX7N5UQ85lzPKLQhop1yw
173BhIiTfL9KGrgewwphVvyAr8p2uYbqioGYY68GNGk,2013-10-20T13:47:18,2013-10-20T13:47:18,love the ending ...,love the ending music ﻿,23,0,supsupyoable1,supsupyoable1,UCydNrwF2ilpOG3lGnQ1d0wQ
173BhIiTfL9ZYK1UFq8m1RMfS9YjaWDIHAag3InSbco,2013-10-20T13:42:32,2013-10-20T13:42:32,If I wanted to suck ...,If I wanted to suck a﻿ dick I would go to a gay bar. Stop making musicals as commercial Sony  what the fuck is wrong with you?,126,0,Robert King,1YaJDG-0ZDSV9t6p79KMVQ,UC1YaJDG-0ZDSV9t6p79KMVQ
173BhIiTfL_wq67EWpg7awnDmM9UZu7PZbGip8-VEEM,2013-10-20T13:47:46,2013-10-20T13:47:46,Bro﻿ don't hate.,Bro﻿ don't hate.,16,0,OrangeTroll,OrangeCreeper102,UChmPWfVbjZx_J32OwyyXG0g
173BhIiTfL-bBT--GkOdQAceqI--vQwX10I7cf0Ei6o,2013-10-20T13:51:24,2013-10-20T13:51:24,you of all people ...,you of all people should appreciate a good﻿ trolling.,53,0,Robert King,1YaJDG-0ZDSV9t6p79KMVQ,UC1YaJDG-0ZDSV9t6p79KMVQ
